"Country","Sex","Cause","Year","Value"
"Germany","Total","Diseases of the circulatory system",2011,339.6
"Germany","Total","Diseases of the circulatory system",2010,359.8
"Germany","Total","Diseases of the circulatory system",2009,374
"Germany","Total","Diseases of the circulatory system",2008,384.1
"Germany","Total","Diseases of the circulatory system",2007,396.8
"Germany","Total","Diseases of the circulatory system",2006,410.2
"Germany","Total","Diseases of the circulatory system",2005,436.1
"Germany","Total","Diseases of the circulatory system",2004,450.3
"Germany","Total","Diseases of the circulatory system",2003,491.4
"Germany","Total","Diseases of the circulatory system",2002,486.8
"Germany","Total","Diseases of the circulatory system",2001,484.6
"Germany","Total","Diseases of the circulatory system",2000,494.5
"Germany","Total","Diseases of the circulatory system",1999,518
"Germany","Total","Diseases of the circulatory system",1998,533.5
"Germany","Total","Diseases of the circulatory system",1997,544
"Germany","Total","Diseases of the circulatory system",1996,562.5
"Germany","Total","Diseases of the circulatory system",1995,574.2
"Germany","Total","Diseases of the circulatory system",1994,586.9
"Germany","Total","Diseases of the circulatory system",1993,611
"Germany","Total","Diseases of the circulatory system",1992,613.8
"Germany","Total","Diseases of the circulatory system",1991,647.5
"Germany","Total","Diseases of the circulatory system",1990,664.2
"Germany","Female","Diseases of the circulatory system",2020,239.7
"Germany","Female","Diseases of the circulatory system",2019,243.3
"Germany","Female","Diseases of the circulatory system",2018,260.8
"Germany","Female","Diseases of the circulatory system",2017,262.9
"Germany","Female","Diseases of the circulatory system",2016,263
"Germany","Female","Diseases of the circulatory system",2015,285.1
"Germany","Female","Diseases of the circulatory system",2014,278.6
"Germany","Female","Diseases of the circulatory system",2013,300.9
"Germany","Female","Diseases of the circulatory system",2012,295.7
"Germany","Female","Diseases of the circulatory system",2011,297.7
"Germany","Female","Diseases of the circulatory system",2010,314.5
"Germany","Female","Diseases of the circulatory system",2009,326.7
"Germany","Female","Diseases of the circulatory system",2008,337.3
"Germany","Female","Diseases of the circulatory system",2007,345.7
"Germany","Female","Diseases of the circulatory system",2006,358.3
"Germany","Female","Diseases of the circulatory system",2005,381.6
"Germany","Female","Diseases of the circulatory system",2004,393.9
"Germany","Female","Diseases of the circulatory system",2003,429.7
"Germany","Female","Diseases of the circulatory system",2002,423
"Germany","Female","Diseases of the circulatory system",2001,417.3
"Germany","Female","Diseases of the circulatory system",2000,424.7
"Germany","Female","Diseases of the circulatory system",1999,443
"Germany","Female","Diseases of the circulatory system",1998,455.8
"Germany","Female","Diseases of the circulatory system",1997,463.7
"Germany","Female","Diseases of the circulatory system",1996,479
"Germany","Female","Diseases of the circulatory system",1995,486.9
"Germany","Female","Diseases of the circulatory system",1994,500.1
"Germany","Female","Diseases of the circulatory system",1993,519.5
"Germany","Female","Diseases of the circulatory system",1992,524
"Germany","Female","Diseases of the circulatory system",1991,552.8
"Germany","Female","Diseases of the circulatory system",1990,570
"Germany","Male","Diseases of the circulatory system",1996,696.8
"Germany","Male","Diseases of the circulatory system",1995,716.8
"Germany","Male","Diseases of the circulatory system",1994,729.3
"Germany","Male","Diseases of the circulatory system",1993,763.6
"Germany","Male","Diseases of the circulatory system",1992,762.9
"Germany","Male","Diseases of the circulatory system",1991,807.6
"Germany","Male","Diseases of the circulatory system",1990,823.2
"Germany","Male","Diseases of the circulatory system",2020,332.5
"Germany","Male","Diseases of the circulatory system",2019,332.1
"Germany","Male","Diseases of the circulatory system",2018,352.7
"Germany","Male","Diseases of the circulatory system",2017,358.4
"Germany","Male","Diseases of the circulatory system",2016,359.5
"Germany","Male","Diseases of the circulatory system",2015,383
"Germany","Male","Diseases of the circulatory system",2014,374.1
"Germany","Male","Diseases of the circulatory system",2013,401.4
"Germany","Male","Diseases of the circulatory system",2012,381.8
"Germany","Male","Diseases of the circulatory system",2011,383.6
"Germany","Male","Diseases of the circulatory system",2010,407.8
"Germany","Male","Diseases of the circulatory system",2009,426.2
"Germany","Male","Diseases of the circulatory system",2008,435.8
"Germany","Male","Diseases of the circulatory system",2007,456
"Germany","Male","Diseases of the circulatory system",2006,471.2
"Germany","Male","Diseases of the circulatory system",2005,501.3
"Germany","Male","Diseases of the circulatory system",2004,520.2
"Germany","Male","Diseases of the circulatory system",2003,571.3
"Germany","Male","Diseases of the circulatory system",2002,574.4
"Germany","Male","Diseases of the circulatory system",2001,581.4
"Germany","Male","Diseases of the circulatory system",2000,598.5
"Germany","Male","Diseases of the circulatory system",1999,633.2
"Germany","Male","Diseases of the circulatory system",1998,655.8
"Germany","Male","Diseases of the circulatory system",1997,671.2
"Greece","Male","Diseases of the circulatory system",1986,676.9
"Greece","Male","Diseases of the circulatory system",1985,679.6
"Greece","Male","Diseases of the circulatory system",1984,636.3
"Greece","Male","Diseases of the circulatory system",1983,643.4
"Greece","Male","Diseases of the circulatory system",1982,620.9
"Greece","Male","Diseases of the circulatory system",1981,623.4
"Greece","Male","Diseases of the circulatory system",1980,642.7
"Greece","Male","Diseases of the circulatory system",1979,607.3
"Greece","Male","Diseases of the circulatory system",1978,586
"Greece","Male","Diseases of the circulatory system",1977,594.3
"Greece","Male","Diseases of the circulatory system",1976,575.3
"Greece","Male","Diseases of the circulatory system",1975,564.9
"Greece","Male","Diseases of the circulatory system",1974,539.2
"Greece","Male","Diseases of the circulatory system",1973,552.8
"Greece","Male","Diseases of the circulatory system",1972,537.6
"Greece","Male","Diseases of the circulatory system",1971,532.3
"Greece","Male","Diseases of the circulatory system",1970,506.8
"Greece","Male","Diseases of the circulatory system",1969,570.8
"Greece","Male","Diseases of the circulatory system",1968,567.1
"Greece","Male","Diseases of the circulatory system",1967,543
"Greece","Male","Diseases of the circulatory system",1966,506.4
"Greece","Male","Diseases of the circulatory system",1965,518.2
"Greece","Male","Diseases of the circulatory system",1964,494.5
"Greece","Male","Diseases of the circulatory system",1963,487.1
"Greece","Male","Diseases of the circulatory system",1962,469.7
"Greece","Male","Diseases of the circulatory system",1961,433.5
"Greece","Male","Diseases of the circulatory system",2020,321.8
"Greece","Male","Diseases of the circulatory system",2019,319.9
"Greece","Male","Diseases of the circulatory system",2018,325.9
"Greece","Male","Diseases of the circulatory system",2017,348
"Greece","Male","Diseases of the circulatory system",2016,334.3
"Greece","Male","Diseases of the circulatory system",2015,359.6
"Greece","Male","Diseases of the circulatory system",2014,356.6
"Greece","Male","Diseases of the circulatory system",2013,374.3
"Greece","Male","Diseases of the circulatory system",2012,412.3
"Greece","Male","Diseases of the circulatory system",2011,394.3
"Greece","Male","Diseases of the circulatory system",2010,405.3
"Greece","Male","Diseases of the circulatory system",2009,439.2
"Greece","Male","Diseases of the circulatory system",2008,458.2
"Greece","Male","Diseases of the circulatory system",2007,482.3
"Greece","Male","Diseases of the circulatory system",2006,506.3
"Greece","Male","Diseases of the circulatory system",2005,523.5
"Greece","Male","Diseases of the circulatory system",2004,561.2
"Greece","Male","Diseases of the circulatory system",2003,583.1
"Greece","Male","Diseases of the circulatory system",2002,594.8
"Greece","Male","Diseases of the circulatory system",2001,598.3
"Greece","Male","Diseases of the circulatory system",2000,623.7
"Greece","Male","Diseases of the circulatory system",1999,624.4
"Greece","Male","Diseases of the circulatory system",1998,639.7
"Greece","Male","Diseases of the circulatory system",1997,637.1
"Greece","Male","Diseases of the circulatory system",1996,654.9
"Greece","Male","Diseases of the circulatory system",1995,654.5
"Greece","Male","Diseases of the circulatory system",1994,637.2
"Greece","Male","Diseases of the circulatory system",1993,614.9
"Greece","Male","Diseases of the circulatory system",1992,642.2
"Greece","Male","Diseases of the circulatory system",1991,660.2
"Greece","Male","Diseases of the circulatory system",1990,672.2
"Greece","Male","Diseases of the circulatory system",1989,667.9
"Greece","Male","Diseases of the circulatory system",1988,675.4
"Greece","Male","Diseases of the circulatory system",1987,692.4
"Greece","Total","Diseases of the circulatory system",2020,278.9
"Greece","Total","Diseases of the circulatory system",2019,275.2
"Greece","Total","Diseases of the circulatory system",2018,282.3
"Greece","Total","Diseases of the circulatory system",2017,303.6
"Greece","Total","Diseases of the circulatory system",2016,292.9
"Greece","Total","Diseases of the circulatory system",2015,315.1
"Greece","Total","Diseases of the circulatory system",2014,315.2
"Greece","Total","Diseases of the circulatory system",2013,333.9
"Greece","Total","Diseases of the circulatory system",2012,368.5
"Greece","Total","Diseases of the circulatory system",2011,375.7
"Greece","Total","Diseases of the circulatory system",2010,393.8
"Greece","Total","Diseases of the circulatory system",2009,421.9
"Greece","Total","Diseases of the circulatory system",2008,448
"Greece","Total","Diseases of the circulatory system",2007,474.5
"Greece","Total","Diseases of the circulatory system",2006,493.2
"Greece","Total","Diseases of the circulatory system",2005,508.6
"Greece","Total","Diseases of the circulatory system",2004,543.6
"Greece","Total","Diseases of the circulatory system",2003,565.6
"Greece","Total","Diseases of the circulatory system",2002,562.8
"Greece","Total","Diseases of the circulatory system",2001,569
"Greece","Total","Diseases of the circulatory system",2000,582.9
"Greece","Total","Diseases of the circulatory system",1999,585.5
"Greece","Total","Diseases of the circulatory system",1998,601.2
"Greece","Total","Diseases of the circulatory system",1997,590.5
"Greece","Total","Diseases of the circulatory system",1996,601.2
"Greece","Total","Diseases of the circulatory system",1995,606.3
"Greece","Total","Diseases of the circulatory system",1994,595.3
"Greece","Total","Diseases of the circulatory system",1993,574.3
"Greece","Total","Diseases of the circulatory system",1992,592.2
"Greece","Total","Diseases of the circulatory system",1991,613.6
"Greece","Total","Diseases of the circulatory system",1990,623.1
"Greece","Total","Diseases of the circulatory system",1989,619.9
"Greece","Total","Diseases of the circulatory system",1988,626.9
"Greece","Total","Diseases of the circulatory system",1987,647.4
"Greece","Total","Diseases of the circulatory system",1986,634.8
"Greece","Total","Diseases of the circulatory system",1985,632.1
"Greece","Total","Diseases of the circulatory system",1984,584.1
"Greece","Total","Diseases of the circulatory system",1983,607.9
"Greece","Total","Diseases of the circulatory system",1982,581.6
"Greece","Total","Diseases of the circulatory system",1981,580.8
"Greece","Total","Diseases of the circulatory system",1980,598.4
"Greece","Total","Diseases of the circulatory system",1979,568.4
"Greece","Total","Diseases of the circulatory system",1978,540.3
"Greece","Total","Diseases of the circulatory system",1977,551.6
"Greece","Total","Diseases of the circulatory system",1976,540.1
"Greece","Total","Diseases of the circulatory system",1975,524.5
"Greece","Total","Diseases of the circulatory system",1974,509.7
"Greece","Total","Diseases of the circulatory system",1973,514.8
"Greece","Total","Diseases of the circulatory system",1972,507
"Greece","Total","Diseases of the circulatory system",1971,502.8
"Greece","Total","Diseases of the circulatory system",1970,479.4
"Greece","Total","Diseases of the circulatory system",1969,542.7
"Greece","Total","Diseases of the circulatory system",1968,539.6
"Greece","Total","Diseases of the circulatory system",1967,523.8
"Greece","Total","Diseases of the circulatory system",1966,489.7
"Greece","Total","Diseases of the circulatory system",1965,501.3
"Greece","Total","Diseases of the circulatory system",1964,477.3
"Greece","Total","Diseases of the circulatory system",1963,472.4
"Greece","Total","Diseases of the circulatory system",1962,459.5
"Greece","Total","Diseases of the circulatory system",1961,430.4
"Greece","Female","Diseases of the circulatory system",2020,240.1
"Greece","Female","Diseases of the circulatory system",2019,234.6
"Greece","Female","Diseases of the circulatory system",2018,242.5
"Greece","Female","Diseases of the circulatory system",2017,263
"Greece","Female","Diseases of the circulatory system",2016,254.2
"Greece","Female","Diseases of the circulatory system",2015,273.3
"Greece","Female","Diseases of the circulatory system",2014,275.6
"Greece","Female","Diseases of the circulatory system",2013,295.6
"Greece","Female","Diseases of the circulatory system",2012,326.8
"Greece","Female","Diseases of the circulatory system",2011,357.9
"Greece","Female","Diseases of the circulatory system",2010,380.5
"Greece","Female","Diseases of the circulatory system",2009,403.7
"Greece","Female","Diseases of the circulatory system",2008,435.2
"Greece","Female","Diseases of the circulatory system",2007,463
"Greece","Female","Diseases of the circulatory system",2006,476.8
"Greece","Female","Diseases of the circulatory system",2005,489.4
"Greece","Female","Diseases of the circulatory system",2004,521.5
"Greece","Female","Diseases of the circulatory system",2003,542.8
"Greece","Female","Diseases of the circulatory system",2002,529.6
"Greece","Female","Diseases of the circulatory system",2001,537.2
"Greece","Female","Diseases of the circulatory system",2000,542.6
"Greece","Female","Diseases of the circulatory system",1999,546.7
"Greece","Female","Diseases of the circulatory system",1998,562.7
"Greece","Female","Diseases of the circulatory system",1997,546
"Greece","Female","Diseases of the circulatory system",1996,551.9
"Greece","Female","Diseases of the circulatory system",1995,561.8
"Greece","Female","Diseases of the circulatory system",1994,554.7
"Greece","Female","Diseases of the circulatory system",1993,535.2
"Greece","Female","Diseases of the circulatory system",1992,546.4
"Greece","Female","Diseases of the circulatory system",1991,569.6
"Greece","Female","Diseases of the circulatory system",1990,578
"Greece","Female","Diseases of the circulatory system",1989,575.7
"Greece","Female","Diseases of the circulatory system",1988,581.7
"Greece","Female","Diseases of the circulatory system",1987,604.8
"Greece","Female","Diseases of the circulatory system",1986,594.7
"Greece","Female","Diseases of the circulatory system",1985,587.5
"Greece","Female","Diseases of the circulatory system",1984,537.6
"Greece","Female","Diseases of the circulatory system",1983,573.4
"Greece","Female","Diseases of the circulatory system",1982,543.8
"Greece","Female","Diseases of the circulatory system",1981,541.8
"Greece","Female","Diseases of the circulatory system",1980,558.1
"Greece","Female","Diseases of the circulatory system",1979,532.2
"Greece","Female","Diseases of the circulatory system",1978,499
"Greece","Female","Diseases of the circulatory system",1977,513.1
"Greece","Female","Diseases of the circulatory system",1976,506.5
"Greece","Female","Diseases of the circulatory system",1975,488.9
"Greece","Female","Diseases of the circulatory system",1974,482.9
"Greece","Female","Diseases of the circulatory system",1973,481.1
"Greece","Female","Diseases of the circulatory system",1972,478.6
"Greece","Female","Diseases of the circulatory system",1971,476.5
"Greece","Female","Diseases of the circulatory system",1970,454.5
"Greece","Female","Diseases of the circulatory system",1969,517.7
"Greece","Female","Diseases of the circulatory system",1968,515.8
"Greece","Female","Diseases of the circulatory system",1967,506.4
"Greece","Female","Diseases of the circulatory system",1966,473.3
"Greece","Female","Diseases of the circulatory system",1965,485.7
"Greece","Female","Diseases of the circulatory system",1964,462.3
"Greece","Female","Diseases of the circulatory system",1963,458.6
"Greece","Female","Diseases of the circulatory system",1962,449.3
"Greece","Female","Diseases of the circulatory system",1961,425.9
"Hungary","Female","Diseases of the circulatory system",1973,974.2
"Hungary","Female","Diseases of the circulatory system",1972,973.8
"Hungary","Female","Diseases of the circulatory system",1971,1010
"Hungary","Female","Diseases of the circulatory system",1970,1021.5
"Hungary","Female","Diseases of the circulatory system",1969,1026.4
"Hungary","Female","Diseases of the circulatory system",1968,1035.2
"Hungary","Female","Diseases of the circulatory system",1967,1001.8
"Hungary","Female","Diseases of the circulatory system",1966,944.2
"Hungary","Female","Diseases of the circulatory system",1965,1053.5
"Hungary","Female","Diseases of the circulatory system",1964,978.3
"Hungary","Female","Diseases of the circulatory system",1963,955.1
"Hungary","Female","Diseases of the circulatory system",1962,1073.5
"Hungary","Female","Diseases of the circulatory system",1961,899.1
"Hungary","Female","Diseases of the circulatory system",1960,930.3
"Hungary","Female","Diseases of the circulatory system",2022,498.3
"Hungary","Female","Diseases of the circulatory system",2021,503.2
"Hungary","Female","Diseases of the circulatory system",2020,513.8
"Hungary","Female","Diseases of the circulatory system",2019,500.3
"Hungary","Female","Diseases of the circulatory system",2018,516.5
"Hungary","Female","Diseases of the circulatory system",2017,530.4
"Hungary","Female","Diseases of the circulatory system",2016,511.1
"Hungary","Female","Diseases of the circulatory system",2015,551.5
"Hungary","Female","Diseases of the circulatory system",2014,528.8
"Hungary","Female","Diseases of the circulatory system",2013,541.2
"Hungary","Female","Diseases of the circulatory system",2012,561.4
"Hungary","Female","Diseases of the circulatory system",2011,550.4
"Hungary","Female","Diseases of the circulatory system",2010,576.1
"Hungary","Female","Diseases of the circulatory system",2009,567.4
"Hungary","Female","Diseases of the circulatory system",2008,580.1
"Hungary","Female","Diseases of the circulatory system",2007,605.2
"Hungary","Female","Diseases of the circulatory system",2006,625.5
"Hungary","Female","Diseases of the circulatory system",2005,687.2
"Hungary","Female","Diseases of the circulatory system",2004,669.6
"Hungary","Female","Diseases of the circulatory system",2003,699.3
"Hungary","Female","Diseases of the circulatory system",2002,691.6
"Hungary","Female","Diseases of the circulatory system",2001,689.8
"Hungary","Female","Diseases of the circulatory system",2000,746.3
"Hungary","Female","Diseases of the circulatory system",1999,803.2
"Hungary","Female","Diseases of the circulatory system",1998,760.6
"Hungary","Female","Diseases of the circulatory system",1997,759.9
"Hungary","Female","Diseases of the circulatory system",1996,800.9
"Hungary","Female","Diseases of the circulatory system",1995,793.6
"Hungary","Female","Diseases of the circulatory system",1994,805.4
"Hungary","Female","Diseases of the circulatory system",1993,848.3
"Hungary","Female","Diseases of the circulatory system",1992,847
"Hungary","Female","Diseases of the circulatory system",1991,853.8
"Hungary","Female","Diseases of the circulatory system",1990,870.5
"Hungary","Female","Diseases of the circulatory system",1989,836
"Hungary","Female","Diseases of the circulatory system",1988,837
"Hungary","Female","Diseases of the circulatory system",1987,859.4
"Hungary","Female","Diseases of the circulatory system",1986,906.4
"Hungary","Female","Diseases of the circulatory system",1985,918.6
"Hungary","Female","Diseases of the circulatory system",1984,906.1
"Hungary","Female","Diseases of the circulatory system",1983,941.3
"Hungary","Female","Diseases of the circulatory system",1982,927.5
"Hungary","Female","Diseases of the circulatory system",1981,936
"Hungary","Female","Diseases of the circulatory system",1980,948.8
"Hungary","Female","Diseases of the circulatory system",1979,926.5
"Hungary","Female","Diseases of the circulatory system",1978,966.7
"Hungary","Female","Diseases of the circulatory system",1977,902.3
"Hungary","Female","Diseases of the circulatory system",1976,952.7
"Hungary","Female","Diseases of the circulatory system",1975,964.2
"Hungary","Female","Diseases of the circulatory system",1974,949.4
"Hungary","Total","Diseases of the circulatory system",2005,812.2
"Hungary","Total","Diseases of the circulatory system",2004,785.3
"Hungary","Total","Diseases of the circulatory system",2003,821.8
"Hungary","Total","Diseases of the circulatory system",2002,810.1
"Hungary","Total","Diseases of the circulatory system",2001,805.6
"Hungary","Total","Diseases of the circulatory system",2000,876.9
"Hungary","Total","Diseases of the circulatory system",1999,940
"Hungary","Total","Diseases of the circulatory system",1998,898.3
"Hungary","Total","Diseases of the circulatory system",1997,893.1
"Hungary","Total","Diseases of the circulatory system",1996,934.4
"Hungary","Total","Diseases of the circulatory system",1995,937
"Hungary","Total","Diseases of the circulatory system",1994,952
"Hungary","Total","Diseases of the circulatory system",1993,1005.9
"Hungary","Total","Diseases of the circulatory system",1992,999.2
"Hungary","Total","Diseases of the circulatory system",1991,1003.6
"Hungary","Total","Diseases of the circulatory system",1990,1018.2
"Hungary","Total","Diseases of the circulatory system",1989,982.4
"Hungary","Total","Diseases of the circulatory system",1988,976.2
"Hungary","Total","Diseases of the circulatory system",1987,1003.2
"Hungary","Total","Diseases of the circulatory system",1986,1049
"Hungary","Total","Diseases of the circulatory system",1985,1075.8
"Hungary","Total","Diseases of the circulatory system",1984,1064
"Hungary","Total","Diseases of the circulatory system",1983,1093.7
"Hungary","Total","Diseases of the circulatory system",1982,1080.1
"Hungary","Total","Diseases of the circulatory system",1981,1077.6
"Hungary","Total","Diseases of the circulatory system",1980,1094.1
"Hungary","Total","Diseases of the circulatory system",1979,1055.3
"Hungary","Total","Diseases of the circulatory system",1978,1091.7
"Hungary","Total","Diseases of the circulatory system",1977,1024.6
"Hungary","Total","Diseases of the circulatory system",1976,1065.4
"Hungary","Total","Diseases of the circulatory system",1975,1073.3
"Hungary","Total","Diseases of the circulatory system",1974,1060.2
"Hungary","Total","Diseases of the circulatory system",1973,1092.7
"Hungary","Total","Diseases of the circulatory system",1972,1082.5
"Hungary","Total","Diseases of the circulatory system",1971,1119.1
"Hungary","Total","Diseases of the circulatory system",1970,1126.5
"Hungary","Total","Diseases of the circulatory system",1969,1133.3
"Hungary","Total","Diseases of the circulatory system",1968,1129.1
"Hungary","Total","Diseases of the circulatory system",1967,1072.3
"Hungary","Total","Diseases of the circulatory system",1966,1001.7
"Hungary","Total","Diseases of the circulatory system",1965,1131.1
"Hungary","Total","Diseases of the circulatory system",1964,1045.3
"Hungary","Total","Diseases of the circulatory system",1963,1019.2
"Hungary","Total","Diseases of the circulatory system",1962,1139.3
"Hungary","Total","Diseases of the circulatory system",1961,954.2
"Hungary","Total","Diseases of the circulatory system",1960,977.3
"Hungary","Total","Diseases of the circulatory system",2022,596
"Hungary","Total","Diseases of the circulatory system",2021,605.8
"Hungary","Total","Diseases of the circulatory system",2020,609.4
"Hungary","Total","Diseases of the circulatory system",2019,594.2
"Hungary","Total","Diseases of the circulatory system",2018,612.5
"Hungary","Total","Diseases of the circulatory system",2017,628.4
"Hungary","Total","Diseases of the circulatory system",2016,609
"Hungary","Total","Diseases of the circulatory system",2015,643.5
"Hungary","Total","Diseases of the circulatory system",2014,625.5
"Hungary","Total","Diseases of the circulatory system",2013,638.1
"Hungary","Total","Diseases of the circulatory system",2012,658.9
"Hungary","Total","Diseases of the circulatory system",2011,652.3
"Hungary","Total","Diseases of the circulatory system",2010,679.5
"Hungary","Total","Diseases of the circulatory system",2009,680.2
"Hungary","Total","Diseases of the circulatory system",2008,691
"Hungary","Total","Diseases of the circulatory system",2007,724.2
"Hungary","Total","Diseases of the circulatory system",2006,740.9
"Hungary","Male","Diseases of the circulatory system",2022,734.9
"Hungary","Male","Diseases of the circulatory system",2021,748.3
"Hungary","Male","Diseases of the circulatory system",2020,742.4
"Hungary","Male","Diseases of the circulatory system",2019,725
"Hungary","Male","Diseases of the circulatory system",2018,747.3
"Hungary","Male","Diseases of the circulatory system",2017,768.5
"Hungary","Male","Diseases of the circulatory system",2016,751.1
"Hungary","Male","Diseases of the circulatory system",2015,776.2
"Hungary","Male","Diseases of the circulatory system",2014,768.5
"Hungary","Male","Diseases of the circulatory system",2013,782.5
"Hungary","Male","Diseases of the circulatory system",2012,803.5
"Hungary","Male","Diseases of the circulatory system",2011,799
"Hungary","Male","Diseases of the circulatory system",2010,828.4
"Hungary","Male","Diseases of the circulatory system",2009,847.6
"Hungary","Male","Diseases of the circulatory system",2008,854.7
"Hungary","Male","Diseases of the circulatory system",2007,899.7
"Hungary","Male","Diseases of the circulatory system",2006,909.3
"Hungary","Male","Diseases of the circulatory system",2005,996
"Hungary","Male","Diseases of the circulatory system",2004,956.1
"Hungary","Male","Diseases of the circulatory system",2003,1002.8
"Hungary","Male","Diseases of the circulatory system",2002,984.7
"Hungary","Male","Diseases of the circulatory system",2001,973.6
"Hungary","Male","Diseases of the circulatory system",2000,1071.5
"Hungary","Male","Diseases of the circulatory system",1999,1140.9
"Hungary","Male","Diseases of the circulatory system",1998,1099.4
"Hungary","Male","Diseases of the circulatory system",1997,1087.2
"Hungary","Male","Diseases of the circulatory system",1996,1124.3
"Hungary","Male","Diseases of the circulatory system",1995,1144.2
"Hungary","Male","Diseases of the circulatory system",1994,1165.3
"Hungary","Male","Diseases of the circulatory system",1993,1232.9
"Hungary","Male","Diseases of the circulatory system",1992,1216.5
"Hungary","Male","Diseases of the circulatory system",1991,1220
"Hungary","Male","Diseases of the circulatory system",1990,1229.7
"Hungary","Male","Diseases of the circulatory system",1989,1192
"Hungary","Male","Diseases of the circulatory system",1988,1173.4
"Hungary","Male","Diseases of the circulatory system",1987,1207.3
"Hungary","Male","Diseases of the circulatory system",1986,1249.1
"Hungary","Male","Diseases of the circulatory system",1985,1305.5
"Hungary","Male","Diseases of the circulatory system",1984,1289.1
"Hungary","Male","Diseases of the circulatory system",1983,1308.1
"Hungary","Male","Diseases of the circulatory system",1982,1294.2
"Hungary","Male","Diseases of the circulatory system",1981,1273
"Hungary","Male","Diseases of the circulatory system",1980,1301.2
"Hungary","Male","Diseases of the circulatory system",1979,1235.2
"Hungary","Male","Diseases of the circulatory system",1978,1263.5
"Hungary","Male","Diseases of the circulatory system",1977,1197.5
"Hungary","Male","Diseases of the circulatory system",1976,1223.2
"Hungary","Male","Diseases of the circulatory system",1975,1226.3
"Hungary","Male","Diseases of the circulatory system",1974,1217.3
"Hungary","Male","Diseases of the circulatory system",1973,1264.5
"Hungary","Male","Diseases of the circulatory system",1972,1237.6
"Hungary","Male","Diseases of the circulatory system",1971,1270.1
"Hungary","Male","Diseases of the circulatory system",1970,1271.6
"Hungary","Male","Diseases of the circulatory system",1969,1281.8
"Hungary","Male","Diseases of the circulatory system",1968,1258.1
"Hungary","Male","Diseases of the circulatory system",1967,1165.5
"Hungary","Male","Diseases of the circulatory system",1966,1076.6
"Hungary","Male","Diseases of the circulatory system",1965,1237.7
"Hungary","Male","Diseases of the circulatory system",1964,1135
"Hungary","Male","Diseases of the circulatory system",1963,1105.2
"Hungary","Male","Diseases of the circulatory system",1962,1228.3
"Hungary","Male","Diseases of the circulatory system",1961,1028.5
"Hungary","Male","Diseases of the circulatory system",1960,1039.6
"Iceland","Male","Diseases of the circulatory system",1972,841.5
"Iceland","Male","Diseases of the circulatory system",1971,954.6
"Iceland","Male","Diseases of the circulatory system",1970,848.3
"Iceland","Male","Diseases of the circulatory system",1969,858.5
"Iceland","Male","Diseases of the circulatory system",1968,798.4
"Iceland","Male","Diseases of the circulatory system",1967,891.7
"Iceland","Male","Diseases of the circulatory system",1966,892.4
"Iceland","Male","Diseases of the circulatory system",1965,759.2
"Iceland","Male","Diseases of the circulatory system",1964,865.5
"Iceland","Male","Diseases of the circulatory system",1963,815.2
"Iceland","Male","Diseases of the circulatory system",1962,699.3
"Iceland","Male","Diseases of the circulatory system",1961,799.4
"Iceland","Male","Diseases of the circulatory system",1960,730.2
"Iceland","Male","Diseases of the circulatory system",2022,255.5
"Iceland","Male","Diseases of the circulatory system",2021,239.8
"Iceland","Male","Diseases of the circulatory system",2020,242.6
"Iceland","Male","Diseases of the circulatory system",2019,263.9
"Iceland","Male","Diseases of the circulatory system",2018,258.7
"Iceland","Male","Diseases of the circulatory system",2017,276.5
"Iceland","Male","Diseases of the circulatory system",2016,328.9
"Iceland","Male","Diseases of the circulatory system",2015,316.8
"Iceland","Male","Diseases of the circulatory system",2014,308.2
"Iceland","Male","Diseases of the circulatory system",2013,314.5
"Iceland","Male","Diseases of the circulatory system",2012,284.5
"Iceland","Male","Diseases of the circulatory system",2011,336.2
"Iceland","Male","Diseases of the circulatory system",2010,397.7
"Iceland","Male","Diseases of the circulatory system",2009,371.1
"Iceland","Male","Diseases of the circulatory system",2008,370.8
"Iceland","Male","Diseases of the circulatory system",2007,388.2
"Iceland","Male","Diseases of the circulatory system",2006,389.7
"Iceland","Male","Diseases of the circulatory system",2005,373.4
"Iceland","Male","Diseases of the circulatory system",2004,471.6
"Iceland","Male","Diseases of the circulatory system",2003,447.4
"Iceland","Male","Diseases of the circulatory system",2002,468.8
"Iceland","Male","Diseases of the circulatory system",2001,468.6
"Iceland","Male","Diseases of the circulatory system",2000,458.7
"Iceland","Male","Diseases of the circulatory system",1999,526.6
"Iceland","Male","Diseases of the circulatory system",1998,515.2
"Iceland","Male","Diseases of the circulatory system",1997,531.7
"Iceland","Male","Diseases of the circulatory system",1996,555.1
"Iceland","Male","Diseases of the circulatory system",1995,622.9
"Iceland","Male","Diseases of the circulatory system",1994,605.8
"Iceland","Male","Diseases of the circulatory system",1993,567.3
"Iceland","Male","Diseases of the circulatory system",1992,593.2
"Iceland","Male","Diseases of the circulatory system",1991,657.3
"Iceland","Male","Diseases of the circulatory system",1990,573.5
"Iceland","Male","Diseases of the circulatory system",1989,639.4
"Iceland","Male","Diseases of the circulatory system",1988,654.5
"Iceland","Male","Diseases of the circulatory system",1987,673.3
"Iceland","Male","Diseases of the circulatory system",1986,654
"Iceland","Male","Diseases of the circulatory system",1985,656.1
"Iceland","Male","Diseases of the circulatory system",1984,621.2
"Iceland","Male","Diseases of the circulatory system",1983,756
"Iceland","Male","Diseases of the circulatory system",1982,670.3
"Iceland","Male","Diseases of the circulatory system",1981,820.9
"Iceland","Male","Diseases of the circulatory system",1980,720.8
